id,title,date,source_raw,source_normalized,priority,featured,status,created_at,updated_at,author,in_last_30d,in_last_90d,days_since_today,tier_noticias,tier_archivo_today,on_homepage_today,ever_top6_current_formula,days_in_top6_current_formula,first_top6_date_current_formula,days_publish_to_first_top6_current_formula,tiebreak_decided_days,tiebreak_pushed_out_days,hard_figure_disclosed_detected,chart_worthy_data_detected,names_entity_detected,entities_detected,axis_a_proximity,axis_a_method,axis_a_why,axis_b_magnitude,axis_b_method,axis_b_why,exclusive_first_report,exclusive_first_report_method,exclusive_first_report_why,continues_existing_thread,continues_existing_thread_method,continues_existing_thread_why,affects_multiple_markets,affects_multiple_markets_method,affects_multiple_markets_why,proprietary_analysis,proprietary_analysis_method,proprietary_analysis_why,unconfirmed_rumor,unconfirmed_rumor_method,unconfirmed_rumor_why,points_base,points_modifier,points_total,decade,ever_top6_counterfactual,days_in_top6_counterfactual,newly_surfaced_under_counterfactual
industry-shots-mercado-hispano-mundial,El mercado hispano ya le dio su primer récord al Mundial,2026-06-16,industry-shots,noticias,1,False,published,2026-07-21 18:27:16.746409+00,2026-07-23 12:59:31.626+00,Guillermo Mejía,False,True,63,sm,1,False,True,21,2026-06-16,0,0,0,True,True,True,FIFA,intl_latam_effect,judged,US World Cup broadcast story that explicitly centers on Hispanic-market audience and cites the Mexico vs. Sudáfrica match record.,update_context,judged,"Reports new audience/ratings records for the ongoing World Cup story, not a transaction or structural event; no dollar figures given.",False,judged,No exclusivity claim present.,False,judged,No explicit reference to a prior Playbook piece.,True,judged,Explicitly covers both US audience figures and the Mexico match audience.,False,judged,Relays ratings data rather than presenting Playbook's own estimate or framework.,False,judged,"Reports confirmed viewership figures, not speculation.",25,20,45,4,True,21,False
no-todos-los-momentos-del-futbol-se-deben-vender-igual,No todos los momentos del futbol se deben vender igual,2026-05-29,futbol-business-review,futbol-business-review,3,False,published,2026-08-06 08:23:07.913922+00,2026-08-06 08:47:01.749747+00,Carlos Diaz,False,True,81,,1,False,True,37,2026-05-29,0,0,0,False,False,False,,intl_no_latam,judged,General strategic essay about football sponsorship moments with no country or specific market named.,update_context,judged,"Pure opinion/framework piece with no new deal, figure, or structural event attached.",False,judged,No exclusivity claim made.,False,judged,No reference to an earlier Playbook story.,False,judged,No specific countries or markets are named in the text.,True,judged,"Presents Playbook's own framing (""El error de encuadre"") for how brands should value football moments.",False,judged,Not framed as a rumor; it is an opinion/strategy essay.,10,6,16,1,True,37,False
el-matador-inc-como-se-construye-una-leyenda-con-valor-comercial-vigente,El Matador Inc.: cómo se construye una leyenda con valor comercial vigente,2026-05-15,futbol-business-review,futbol-business-review,4,False,published,2026-08-06 08:50:11.637841+00,2026-08-06 09:12:30.07064+00,Oscar Galiano,False,False,95,,1,False,True,46,2026-05-15,0,0,0,True,True,True,FIFA;LA Galaxy,mexico,judged,"Profile of Mexican football legend Luis ""El Matador"" Hernández and his brand-management work via Interticket.",update_context,judged,"Analytical case study on an ongoing talent-brand model, not a new transaction, deal, or structural event.",False,judged,No exclusivity or first-to-report claim in the text.,False,judged,No reference to a prior Playbook story or thread.,True,judged,"Text states he has worked with brands ""en dos territorios"" (two territories/markets).",True,judged,"Piece builds Playbook's own framework (""El punto de partida"") for why fame doesn't equal commercial value.",False,judged,"Stated as established fact about Hernández's career and client relationships, not speculation.",45,26,71,7,True,46,False
la-wnba-cuadruplico-su-tope-salarial-y-ahora-tiene-que-operar-como-liga-grande,La WNBA cuadruplicó su tope salarial y ahora tiene que operar como liga grande,2026-05-10,infinitas,infinitas,3,False,published,2026-08-06 08:31:38.882428+00,2026-08-06 08:31:38.882428+00,Guillermo Mejía,False,False,100,,1,False,True,44,2026-05-10,0,0,0,True,False,False,,intl_no_latam,judged,US WNBA collective-bargaining story with no Mexico/LATAM angle mentioned.,structural,judged,"A new collective bargaining agreement restructuring league economics (salary cap, benefits) is a major rule/governance change.",False,judged,No exclusivity claim present.,False,judged,No explicit reference to a prior Playbook story.,False,judged,Concerns only the US WNBA market; no other country market involved.,False,judged,Reports CBA terms and figures factually rather than presenting original analysis.,False,judged,"Presented as a confirmed, ratified labor agreement, not rumor.",45,6,51,5,True,44,False
por-que-el-acuerdo-de-netflix-con-concacaf-importa-mas-alla-de-mexico,Por qué el acuerdo de Netflix con Concacaf importa más allá de México,2026-05-01,futbol-business-review,futbol-business-review,4,False,published,2026-08-06 08:23:07.854147+00,2026-08-06 08:47:01.693858+00,Marco Escobar,False,False,109,,1,False,True,51,2026-05-01,0,0,0,True,True,True,América;Concacaf,mexico,judged,The Netflix-Concacaf deal reported is explicitly exclusive to the Mexico market.,commercial_no_figures,judged,"Reports a media-rights partnership (4-year, Mexico-exclusive) with no dollar figure disclosed.",False,judged,No exclusivity/first-to-report claim about Playbook's own reporting.,False,judged,No explicit reference to a prior Playbook story.,True,judged,Title and text explicitly frame the deal as mattering 'más allá de México' for the broader Concacaf region.,False,judged,"Centers on reporting the deal's facts, with interpretive context rather than an original estimate/framework.",False,judged,"Presented as a confirmed, pacted deal, not rumor.",55,20,75,7,True,51,False
entrar-a-la-nwsl-ya-cuesta-us-205-millones-y-eso-reescribe-el-precio-del-deporte-femenil,Entrar a la NWSL ya cuesta US$205 millones y eso reescribe el precio del deporte femenil,2026-04-26,infinitas,infinitas,4,False,published,2026-08-06 08:31:38.931645+00,2026-08-06 08:31:38.931645+00,Guillermo Mejía,False,False,114,,1,False,True,54,2026-04-26,0,0,0,True,False,True,Chelsea;Liga MX,intl_no_latam,judged,US women's soccer (NWSL) expansion story with no Mexico/LATAM angle mentioned.,transaction_figures,judged,Discloses a specific expansion-fee figure: Columbus paid US$205 million for the 18th NWSL franchise.,False,judged,No exclusivity claim present.,False,judged,No reference to a prior Playbook story.,False,judged,Concerns only the US NWSL market; no other country market involved.,False,judged,Reports NWSL/franchise fee figures factually rather than presenting original analysis.,False,judged,"Presented as a confirmed, record expansion fee, not rumor.",35,10,45,4,True,54,False
el-mundial-no-va-a-arreglar-tu-estrategia-comercial-la-estructura-si,"El Mundial no va a arreglar tu estrategia comercial, la estructura sí",2026-04-24,futbol-business-review,futbol-business-review,3,False,published,2026-08-06 08:23:07.791569+00,2026-08-06 08:47:01.638774+00,Adrian Elizondo,False,False,116,,1,False,True,53,2026-04-24,0,0,0,False,False,False,,intl_no_latam,judged,General World Cup 2026 sponsorship-strategy commentary with no explicit Mexico/LATAM angle in the text.,update_context,judged,"Cautionary analysis piece ahead of the World Cup, no new deal or structural event.",False,judged,No exclusivity claim present.,False,judged,No explicit reference to a prior Playbook piece.,False,judged,General global sponsorship commentary with no specific named markets.,True,judged,"Presents an original argument ('Lo que se sobreestima:') about World Cup commercial impact, not reported figures.",False,judged,"Framed as analytical caution, not rumor.",10,6,16,1,True,53,False
el-deporte-femenil-cruza-los-us-3-000-millones-y-cambia-la-conversacion,"El deporte femenil cruza los US$3,000 millones y cambia la conversación",2026-04-12,infinitas,infinitas,4,False,published,2026-08-06 08:31:38.981911+00,2026-08-06 08:31:38.981911+00,Guillermo Mejía,False,False,128,,1,False,True,47,2026-04-12,0,0,0,True,False,True,Liga MX,intl_no_latam,judged,Global women's sports revenue report (Deloitte) with no Mexico/LATAM angle mentioned in the text.,update_context,judged,Reports an industry-wide revenue projection/context update rather than a single disclosed transaction.,False,judged,No exclusivity claim; explicitly attributed to Deloitte's report.,False,judged,No reference to a prior Playbook story.,True,judged,"Explicitly describes 'ingresos globales' (global revenue), covering multiple countries by definition.",False,judged,Explicitly cites Deloitte's 'Game Changers' report rather than an original Playbook estimate.,False,judged,"Presented as a published projection, not rumor.",10,15,25,2,True,47,False
por-que-los-amistosos-de-clubes-mexicanos-en-ee-uu-se-comportan-como-eventos-grandes,Por qué los amistosos de clubes mexicanos en EE.UU. se comportan como eventos grandes,2026-03-27,futbol-business-review,futbol-business-review,3,False,published,2026-08-06 08:23:07.730263+00,2026-08-06 08:47:01.576242+00,Fernando Orvañanos,False,False,144,,1,False,True,49,2026-03-27,0,0,0,False,True,True,Liga MX;Tigres,mexico,judged,"Story is specifically about a Mexican club (Tigres) and its business performance, even though the events occur in the US.",update_context,judged,Analytical piece on why these friendlies perform commercially well; no disclosed transaction figures or structural change.,False,judged,No exclusivity claim present.,False,judged,No explicit reference to a prior Playbook piece.,True,judged,Explicitly about a Mexican club (Tigres) playing exhibition matches in the US market (e.g. 'Tigres ↔ Houston').,True,judged,"Explicitly signed as analysis: 'Este análisis lo firma Fernando Orvañanos, socio de PRIMETIME Sports.'",False,judged,"Presented as established analysis, not speculation.",45,20,65,6,True,49,False
las-leyendas-venden-permanencia-los-jugadores-activos-venden-inmediatez,"Las leyendas venden permanencia, los jugadores activos venden inmediatez",2026-02-27,futbol-business-review,futbol-business-review,3,False,published,2026-08-06 08:23:07.669688+00,2026-08-06 08:47:01.522801+00,Saul Ulloa,False,False,172,,1,False,True,72,2026-02-27,0,0,0,False,False,False,,intl_latam_effect,judged,"US marketing-strategy piece citing Mexican soccer legends (Borgetti, Luis Hernández, Ochoa, Peralta) as its concrete example.",update_context,judged,"Framework/argument piece comparing legends vs. active players, no new deal or structural event.",False,judged,No exclusivity claim present.,True,judged,"Text explicitly says 'Si la conversación anterior exploraba...', referencing a prior Playbook piece on talent economics.",False,judged,Discusses marketing strategy in one market (US Hispanic audience); no explicit multi-country effect.,True,judged,Presents an original comparative framework ('La distinción:') rather than reported figures.,False,judged,"Stated as analytical distinction, not rumor.",25,9,34,3,True,72,False
el-talento-solo-cambia-la-economia-de-una-campana-cuando-entra-temprano,El talento solo cambia la economía de una campaña cuando entra temprano,2026-02-13,futbol-business-review,futbol-business-review,3,False,published,2026-08-06 08:23:07.616275+00,2026-08-06 08:47:01.467907+00,Edgar Hernández,False,False,186,,1,False,True,77,2026-02-13,0,0,0,False,False,False,,intl_latam_effect,judged,Explicitly discusses the 'mercado hispano de futbol en Estados Unidos.',update_context,judged,"Strategic framework piece on talent timing, no new deal or structural event.",False,judged,No exclusivity claim present.,False,judged,No explicit reference to a prior Playbook piece.,False,judged,Discusses the Hispanic market within the US only; no other country market named.,True,judged,"Presents an original framework ('El error común:') about talent integration, not reported third-party numbers.",False,judged,"Framed as strategic argument, not speculation.",25,6,31,3,True,77,False
la-atencion-no-vale-nada-hasta-que-el-mercado-puede-leerla,La atención no vale nada hasta que el mercado puede leerla,2026-01-30,futbol-business-review,futbol-business-review,3,False,published,2026-08-06 08:23:07.553997+00,2026-08-06 08:47:01.419556+00,Alejandro Grisi,False,False,200,,1,False,True,86,2026-01-30,0,0,0,False,False,False,,intl_no_latam,judged,Discusses US soccer audience measurement generally with no Mexico/LATAM angle mentioned in the text.,update_context,judged,"A market-analytics diagnostic piece, no new deal or structural event.",False,judged,No exclusivity claim in the text.,False,judged,No explicit reference to a prior Playbook piece.,False,judged,Discusses the US soccer market only; no other country market named.,True,judged,Presents an original diagnostic framework ('El diagnóstico:') without citing external data sources.,False,judged,"Presented as analytical diagnosis, not rumor.",10,6,16,1,True,86,False
estados-unidos-es-el-segundo-mercado-local-de-la-liga-mx-y-eso-define-su-precio,"Estados Unidos es el segundo mercado local de la Liga MX, y eso define su precio",2026-01-16,futbol-business-review,futbol-business-review,4,False,published,2026-08-06 08:23:07.494192+00,2026-08-06 08:47:01.375739+00,Carlos Diaz,False,False,214,,1,False,True,98,2026-01-16,0,0,0,True,True,True,Liga MX,mexico,judged,Story's core subject is Liga MX (a Mexican league) and its commercial pricing power.,update_context,judged,Presents an analytical thesis on Liga MX's US-market value; no specific new deal or structural change.,False,judged,No exclusivity claim present.,False,judged,No explicit reference to a prior Playbook story.,True,judged,"Explicitly frames the US as a 'segundo mercado local' for Liga MX, tying Mexico and US markets together.",True,judged,"Presents an original thesis ('La tesis:') about what drives Liga MX's commercial value, not just reported numbers.",False,judged,"Framed as an analytical thesis, not speculation.",45,26,71,7,True,98,False
de-1994-a-2026-como-el-aficionado-hispano-paso-del-margen-al-centro-del-mundial,De 1994 a 2026: cómo el aficionado hispano pasó del margen al centro del Mundial,2026-01-09,futbol-business-review,futbol-business-review,3,False,published,2026-08-06 08:23:07.434702+00,2026-08-06 08:47:01.331166+00,Adrian Elizondo,False,False,221,,1,False,True,93,2026-01-09,0,0,0,False,True,False,,intl_latam_effect,judged,US World Cup history story centered on the Hispanic fan as the concrete LATAM-tied demographic effect.,update_context,judged,"Historical/contextual narrative ahead of the 2026 World Cup, no new event reported.",False,judged,No exclusivity claim in the text.,False,judged,No explicit reference to a previous Playbook story.,False,judged,"Focused on the US market and its Hispanic fans, no other market named explicitly.",False,judged,Narrative/historical framing without an explicit original estimate or proprietary framework.,False,judged,"Stated as established history, not rumor.",25,5,30,3,True,93,False
la-liguilla-es-el-motor-cultural-del-futbol-hispano-en-estados-unidos,La Liguilla es el motor cultural del futbol hispano en Estados Unidos,2025-12-17,futbol-business-review,futbol-business-review,4,False,published,2026-08-06 08:23:07.380514+00,2026-08-06 08:47:01.287716+00,Alejandro Grisi,False,False,244,,1,False,True,100,2025-12-17,0,0,0,True,True,True,LaLiga;Liga MX;Premier League,mexico,judged,"Story is fundamentally about Liga MX (a Mexican league) and its Liguilla, even though audience data is measured in the US.",update_context,judged,Reports viewership stats (3M+ viewers) on an existing property; no new deal or structural change.,False,judged,No exclusivity or first-to-report claim.,False,judged,No explicit reference to a prior Playbook piece.,True,judged,Body explicitly mentions 'engagement transfronterizo' (cross-border) between Mexico and the US audience.,False,judged,Reports viewership figures without an explicit self-attributed estimate or framework.,False,judged,"Presented as confirmed viewership data, not speculation.",45,20,65,6,True,100,False
la-segunda-generacion-esta-redefiniendo-que-significa-ser-aficionado-al-futbol-en-ee-uu,La segunda generación está redefiniendo qué significa ser aficionado al futbol en EE.UU.,2025-12-12,futbol-business-review,futbol-business-review,3,False,published,2026-08-06 08:23:07.328681+00,2026-08-06 08:47:01.23508+00,Christopher Figueroa,False,False,249,,1,False,True,77,2025-12-12,0,0,0,True,True,True,Liga MX,intl_latam_effect,judged,US-based story that explicitly cites 'tradiciones de Liga MX heredadas de sus padres.',update_context,judged,"Describes a demographic/consumption trend, no new structural or transactional event.",False,judged,No exclusivity claim present.,False,judged,No explicit reference to a previous Playbook story.,False,judged,Centers on US bicultural fans; no explicit multi-country market effect stated.,False,judged,Descriptive trend piece without an explicit original estimate or framework claim.,False,judged,"Framed as an established shift, not speculation.",25,15,40,4,True,77,False
la-ventaja-del-espanol-por-que-las-campanas-traducidas-no-alcanzan,La ventaja del español: por qué las campañas traducidas no alcanzan,2025-12-03,futbol-business-review,futbol-business-review,3,False,published,2026-08-06 08:23:07.267788+00,2026-08-06 08:47:01.190122+00,Saul Ulloa,False,False,258,,1,False,True,72,2025-12-03,0,0,0,False,False,False,,intl_latam_effect,judged,"Explicitly about marketing to the 'mercado hispano de Estados Unidos,' a Latino/LATAM-tied audience.",update_context,judged,"General marketing framework/argument, no new deal or structural event reported.",False,judged,No exclusivity claim in the text.,False,judged,No reference to a prior Playbook piece.,False,judged,Discusses one market (US Hispanic audience) without naming other country markets.,True,judged,Presents an original argument/framework about Spanish-first campaigns with no external source cited.,False,judged,"Stated as argument/fact, not rumor.",25,6,31,3,True,72,False
el-prime-time-del-futbol-en-estados-unidos-se-ve-en-espanol,El prime time del futbol en Estados Unidos se ve en español,2025-11-26,futbol-business-review,futbol-business-review,3,False,published,2026-08-06 08:23:07.130641+00,2026-08-06 08:47:01.139654+00,Carlos Diaz,False,False,265,,1,False,True,65,2025-11-26,0,0,0,True,True,True,Liga MX,intl_latam_effect,judged,"US audience story that explicitly ties to Liga MX viewing among Hispanic fans (""un partido de Liga MX en sábado"").",update_context,judged,Presents 2025 audience-preference data/trend with no new deal or structural event.,False,judged,No claim of exclusivity or first-to-report in the text.,False,judged,No reference to a prior Playbook story or thread.,False,judged,"Focused on US domestic Hispanic audience; Liga MX is cited as content, not a cross-market business effect.",False,judged,Cites '2025 data' generically rather than presenting an original Playbook estimate or framework.,False,judged,"Presented as established data, not framed as rumor or speculation.",25,15,40,4,True,65,False
